datetime,daily_kwh,avg_voltage,avg_intensity,kitchen_kwh,laundry_kwh,other_kwh,day_of_week,month,is_weekend,rolling_3day_avg,lag_1,is_holiday
2008-02-06,27.825666666666667,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,2,2,0,32.05630000000001,41.2076,0
2008-02-07,25.30516666666667,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,3,2,0,31.446144444444457,27.825666666666667,0
2008-02-08,32.5094,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,4,2,0,28.546744444444453,25.30516666666667,0
2008-02-09,35.037933333333335,241.76450694444446,6.09,2050.0,2838.0,10293.0,5,2,1,30.950833333333346,32.5094,0
2008-02-10,36.4119,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,6,2,1,34.65307777777779,35.037933333333335,0
2008-02-11,28.200266666666668,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,0,2,0,33.21670000000001,36.4119,0
2008-02-12,33.12996666666667,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,1,2,0,32.58071111111112,28.200266666666668,0
2008-02-13,31.674966666666666,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,2,2,0,31.001733333333345,33.12996666666667,0
2008-02-14,26.7437,240.76481944444447,4.68375,1300.0,291.0,9299.0,3,2,0,30.516211111111122,31.674966666666666,0
2008-02-15,33.42013333333333,241.89060416666663,5.78125,1109.0,1723.0,13417.0,4,2,0,30.61293333333334,26.7437,0
2008-02-16,39.1158,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,5,2,1,33.093211111111124,33.42013333333333,0
2008-02-17,32.2228,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,6,2,1,34.91957777777779,39.1158,0
2008-02-18,25.240066666666667,242.06393055555554,4.37625,0.0,251.0,10345.0,0,2,0,32.1928888888889,32.2228,0
2008-02-19,35.4486,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,1,2,0,30.970488888888898,25.240066666666667,0
2008-02-20,37.56316666666667,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,2,2,0,32.75061111111112,35.4486,0
2008-02-21,27.230833333333333,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,3,2,0,33.414200000000015,37.56316666666667,0
2008-02-22,28.876066666666667,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,4,2,0,31.223355555555568,27.230833333333333,0
2008-02-23,30.566166666666668,239.67264255910987,5.411543810848401,1684.0,2250.0,10040.0,5,2,1,28.891022222222233,28.876066666666667,0
2008-02-24,21.050133333333335,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,6,2,1,26.8307888888889,30.566166666666668,0
2008-02-25,8.408133333333334,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,0,2,0,20.008144444444458,21.050133333333335,0
2008-02-26,8.452,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,1,2,0,12.636755555555567,8.408133333333334,0
2008-02-27,9.445333333333334,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,2,2,0,8.768488888888902,8.452,0
2008-02-28,8.4864,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,3,2,0,8.794577777777791,9.445333333333334,0
2008-02-29,22.222466666666666,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,4,2,0,13.384733333333344,8.4864,0
2008-03-01,19.031266666666667,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,5,3,1,16.580044444444457,22.222466666666666,0
2008-03-02,19.370433333333335,239.74624305555557,3.425,0.0,5244.0,2565.0,6,3,1,20.20805555555557,19.031266666666667,0
2008-03-03,17.3425,240.3519861111111,2.9775,0.0,2207.0,1755.0,0,3,0,18.581400000000013,19.370433333333335,0
2008-03-04,27.8165,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,1,3,0,21.509811111111123,17.3425,0
2008-03-05,33.953466666666664,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,2,3,0,26.370822222222234,27.8165,0
2008-03-06,41.72013333333334,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,3,3,0,34.49670000000001,33.953466666666664,0
2008-03-07,31.049266666666668,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,4,3,0,35.5742888888889,41.72013333333334,0
2008-03-08,37.477666666666664,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,5,3,1,36.74902222222224,31.049266666666668,0
2008-03-09,26.007633333333334,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,6,3,1,31.511522222222236,37.477666666666664,0
2008-03-10,26.9781,241.72734722222222,4.7125,2009.0,368.0,8660.0,0,3,0,30.15446666666668,26.007633333333334,0
2008-03-11,36.667366666666666,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,1,3,0,29.88436666666668,26.9781,0
2008-03-12,29.570533333333334,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,2,3,0,31.072000000000013,36.667366666666666,0
2008-03-13,27.925233333333335,240.802625,4.941666666666666,3263.0,3590.0,5464.0,3,3,0,31.38771111111112,29.570533333333334,0
2008-03-14,36.837,240.62736805555554,6.44625,980.0,3881.0,14476.0,4,3,0,31.44425555555557,27.925233333333335,0
2008-03-15,26.27166666666667,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,5,3,1,30.34463333333335,36.837,0
2008-03-16,30.032666666666668,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,6,3,1,31.047111111111125,26.27166666666667,0
2008-03-17,28.448633333333333,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,0,3,0,28.2509888888889,30.032666666666668,0
2008-03-18,31.959433333333333,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,1,3,0,30.146911111111123,28.448633333333333,0
2008-03-19,21.807466666666667,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,2,3,0,27.40517777777779,31.959433333333333,0
2008-03-20,20.8879,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,3,3,0,24.88493333333334,21.807466666666667,0
2008-03-21,34.4407,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,4,3,0,25.71202222222223,20.8879,0
2008-03-22,34.22526666666667,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,5,3,1,29.8512888888889,34.4407,0
2008-03-23,38.7665,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,6,3,1,35.810822222222235,34.22526666666667,0
2008-03-24,32.91113333333333,242.70725503822098,5.757887421820709,1131.0,5988.0,7008.0,0,3,0,35.30096666666668,38.7665,1
2008-03-25,33.5976,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,1,3,0,35.09174444444446,32.91113333333333,0
2008-03-26,27.224533333333333,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,2,3,0,31.24442222222223,33.5976,0
2008-03-27,22.847033333333332,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0,3,3,0,27.889722222222233,27.224533333333333,0
2008-03-28,31.423733333333335,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,4,3,0,27.165100000000013,22.847033333333332,0
2008-03-29,41.185833333333335,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,5,3,1,31.81886666666668,31.423733333333335,0
2008-03-30,35.7732,241.16375694444443,6.2775,5045.0,1315.0,9769.0,6,3,1,36.1275888888889,41.185833333333335,0
2008-03-31,22.9595,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,0,3,0,33.30617777777778,35.7732,0
2008-04-01,35.4842,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0,1,4,0,31.405633333333345,22.9595,0
2008-04-02,28.194533333333332,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,2,4,0,28.879411111111125,35.4842,0
2008-04-03,18.8126,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0,3,4,0,27.497111111111124,28.194533333333332,0
2008-04-04,27.198633333333333,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0,4,4,0,24.735255555555568,18.8126,0
2008-04-05,32.84603333333333,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,5,4,1,26.285755555555568,27.198633333333333,0
2008-04-06,28.271966666666668,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,6,4,1,29.438877777777787,32.84603333333333,0
2008-04-07,25.6473,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,0,4,0,28.921766666666674,28.271966666666668,0
2008-04-08,44.29193333333333,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0,1,4,0,32.73706666666668,25.6473,0
2008-04-09,20.3142,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0,2,4,0,30.08447777777779,44.29193333333333,0
2008-04-10,24.6291,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,3,4,0,29.745077777777784,20.3142,0
2008-04-11,31.2944,240.758375,5.452638888888889,1802.0,491.0,14522.0,4,4,0,25.412566666666677,24.6291,0
2008-04-12,46.6669,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,5,4,1,34.19680000000001,31.2944,0
2008-04-13,37.216433333333335,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,6,4,1,38.39257777777778,46.6669,0
2008-04-14,26.493033333333333,242.31405555555554,4.604305555555555,0.0,425.0,11197.0,0,4,0,36.79212222222223,37.216433333333335,0
2008-04-15,27.8401,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0,1,4,0,30.516522222222232,26.493033333333333,0
2008-04-16,24.817733333333333,241.74438888888886,4.316111111111111,838.0,403.0,11322.0,2,4,0,26.383622222222233,27.8401,0
2008-04-17,23.264366666666668,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,3,4,0,25.307400000000012,24.817733333333333,0
2008-04-18,31.039833333333334,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,4,4,0,26.373977777777785,23.264366666666668,0
2008-04-19,37.56183333333333,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0,5,4,1,30.62201111111112,31.039833333333334,0
2008-04-20,29.85696666666667,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0,6,4,1,32.81954444444445,37.56183333333333,0
2008-04-21,19.4026,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0,0,4,0,28.94046666666668,29.85696666666667,0
2008-04-22,27.127933333333335,240.95971527777778,4.7725,971.0,5093.0,10603.0,1,4,0,25.46250000000001,19.4026,0
2008-04-23,22.622133333333334,241.51134027777778,3.9675,1380.0,492.0,8406.0,2,4,0,23.050888888888903,27.127933333333335,0
2008-04-24,17.3962,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0,3,4,0,22.382088888888898,22.622133333333334,0
2008-04-25,21.1289,241.00715277777778,3.7,824.0,2004.0,9400.0,4,4,0,20.38241111111112,17.3962,0
2008-04-26,15.052766666666667,240.79256249999997,2.634027777777778,0.0,634.0,3586.0,5,4,1,17.859288888888898,21.1289,0
2008-04-27,16.804,240.90728472222222,2.96375,693.0,588.0,5488.0,6,4,1,17.6618888888889,15.052766666666667,0
2008-04-28,10.9842,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0,0,4,0,14.280322222222232,16.804,0
2008-04-29,32.876933333333334,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,1,4,0,20.22171111111112,10.9842,0
2008-04-30,18.3621,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0,2,4,0,20.74107777777779,32.876933333333334,0
2008-05-01,9.600233333333334,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,3,5,0,20.279755555555568,18.3621,1
2008-05-02,24.9628,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0,4,5,0,17.641711111111125,9.600233333333334,0
2008-05-03,21.493333333333332,240.8336875,3.8009722222222218,996.0,541.0,6535.0,5,5,1,18.685455555555567,24.9628,0
2008-05-04,24.516166666666667,241.38047916666667,4.3625,2196.0,2872.0,5464.0,6,5,1,23.657433333333344,21.493333333333332,0
2008-05-05,22.7822,240.73685416666666,3.997777777777778,1008.0,378.0,10197.0,0,5,0,22.930566666666678,24.516166666666667,0
2008-05-06,29.833,240.29031944444444,5.245972222222222,1354.0,5410.0,12200.0,1,5,0,25.71045555555557,22.7822,0
2008-05-07,19.6044,241.0812638888889,3.4575,1030.0,423.0,6649.0,2,5,0,24.073200000000014,29.833,0
2008-05-08,35.2783,239.85129166666667,6.178472222222222,3667.0,702.0,12717.0,3,5,0,28.238566666666674,19.6044,1
2008-05-09,29.1212,240.47122222222222,5.136111111111111,2229.0,423.0,11904.0,4,5,0,28.001300000000015,35.2783,0
2008-05-10,31.8188,240.08622916666667,5.636388888888889,6950.0,612.0,11714.0,5,5,1,32.07276666666668,29.1212,0
2008-05-11,26.848666666666666,240.48559722222222,4.804166666666666,563.0,1340.0,6930.0,6,5,1,29.2628888888889,31.8188,0
2008-05-12,25.4034,241.041625,4.519444444444445,2082.0,1085.0,11959.0,0,5,0,28.023622222222233,26.848666666666666,1
2008-05-13,24.6149,240.3740625,4.391805555555555,823.0,4089.0,8370.0,1,5,0,25.622322222222238,25.4034,0
2008-05-14,26.404366666666668,240.7085138888889,4.713333333333333,2467.0,3436.0,9716.0,2,5,0,25.474222222222235,24.6149,0
2008-05-15,19.379466666666666,240.35039583333335,3.5220833333333337,868.0,570.0,6820.0,3,5,0,23.466244444444456,26.404366666666668,0
2008-05-16,27.467166666666667,239.6202433936022,4.9222531293463145,2228.0,2565.0,8955.0,4,5,0,24.417000000000012,19.379466666666666,0
2008-05-17,27.624233333333333,239.4728611111111,4.951527777777778,2158.0,935.0,12472.0,5,5,1,24.82362222222223,27.467166666666667,0
2008-05-18,30.065966666666668,239.68268750000001,5.4094444444444445,1775.0,5355.0,8626.0,6,5,1,28.3857888888889,27.624233333333333,0
2008-05-19,17.171033333333334,240.43187500000002,3.0694444444444446,1014.0,558.0,7503.0,0,5,0,24.953744444444453,30.065966666666668,0
2008-05-20,26.355566666666668,241.01960416666665,4.682222222222222,1352.0,2431.0,11977.0,1,5,0,24.530855555555565,17.171033333333334,0
2008-05-21,22.068533333333335,240.7605138888889,3.9166666666666665,1989.0,474.0,9251.0,2,5,0,21.865044444444454,26.355566666666668,0
2008-05-22,16.281133333333333,239.50019444444447,2.9559722222222224,996.0,440.0,6475.0,3,5,0,21.56841111111112,22.068533333333335,0
2008-05-23,24.7486,239.49885416666666,4.358611111111111,0.0,1390.0,14734.0,4,5,0,21.032755555555568,16.281133333333333,0
2008-05-24,26.336266666666667,240.72490277777777,4.669027777777777,1027.0,569.0,12833.0,5,5,1,22.455333333333346,24.7486,0
2008-05-25,34.141733333333335,239.94564583333332,6.136527777777778,4307.0,8811.0,6016.0,6,5,1,28.408866666666682,26.336266666666667,0
2008-05-26,21.495166666666666,240.36368750000003,3.9297222222222223,985.0,666.0,9284.0,0,5,0,27.3243888888889,34.141733333333335,0
2008-05-27,28.47833333333333,239.39086805555553,5.1073611111111115,0.0,5352.0,11478.0,1,5,0,28.03841111111112,21.495166666666666,0
2008-05-28,18.572866666666666,241.32269444444444,3.3505555555555557,3138.0,512.0,6709.0,2,5,0,22.8487888888889,28.47833333333333,0
2008-05-29,18.917933333333334,237.67515972222222,3.4756944444444446,1004.0,507.0,8703.0,3,5,0,21.989711111111124,18.572866666666666,0
2008-05-30,23.2874,240.55369444444446,4.202916666666667,0.0,3019.0,11298.0,4,5,0,20.25940000000001,18.917933333333334,0
2008-05-31,27.357833333333332,240.65420138888888,4.923055555555555,1764.0,2328.0,11858.0,5,5,1,23.187722222222234,23.2874,0
2008-06-01,30.8146,240.62318055555556,5.423194444444444,1906.0,545.0,11307.0,6,6,1,27.153277777777788,27.357833333333332,0
2008-06-02,17.9002,236.369875,3.2180555555555554,960.0,558.0,6341.0,0,6,0,25.357544444444457,30.8146,0
2008-06-03,26.630266666666667,234.15220833333333,4.844166666666667,2897.0,2608.0,9265.0,1,6,0,25.115022222222233,17.9002,0
2008-06-04,26.481866666666665,234.70647222222223,4.8277777777777775,1550.0,7682.0,6508.0,2,6,0,23.67077777777779,26.630266666666667,0
2008-06-05,18.66796666666667,235.16382638888888,3.3976388888888893,1747.0,506.0,8781.0,3,6,0,23.92670000000001,26.481866666666665,0
2008-06-06,20.295233333333332,239.7169375,3.6720833333333336,1009.0,506.0,7871.0,4,6,0,21.815022222222236,18.66796666666667,0
2008-06-07,31.37473333333333,238.98444444444442,5.531944444444444,2379.0,2611.0,14593.0,5,6,1,23.445977777777788,20.295233333333332,0
2008-06-08,25.705366666666666,239.96493750000002,4.596111111111111,2536.0,3161.0,9732.0,6,6,1,25.791777777777792,31.37473333333333,0
2008-06-09,22.094966666666668,239.43468055555556,4.039722222222222,1967.0,2085.0,7921.0,0,6,0,26.391688888888904,25.705366666666666,0
2008-06-10,17.784833333333335,239.97804861111112,3.204861111111111,907.0,585.0,8992.0,1,6,0,21.861722222222237,22.094966666666668,0
2008-06-11,18.7201,240.1544722222222,3.388472222222222,977.0,842.0,7566.0,2,6,0,19.53330000000001,17.784833333333335,0
2008-06-12,20.988866666666667,239.69002083333334,3.7993055555555557,1951.0,567.0,7246.0,3,6,0,19.16460000000001,18.7201,0
2008-06-13,31.238,238.88760250173732,5.60597637248089,2809.0,7358.0,10531.0,4,6,0,23.648988888888898,20.988866666666667,0
2008-06-14,23.082,240.01449305555556,4.207777777777777,1862.0,1011.0,10681.0,5,6,1,25.102955555555567,31.238,0
2008-06-15,38.1517,239.45372916666668,6.773611111111111,6471.0,6802.0,11589.0,6,6,1,30.82390000000001,23.082,0
2008-06-16,21.7174,240.43346527777777,3.9047222222222224,1980.0,464.0,10012.0,0,6,0,27.650366666666674,38.1517,0
2008-06-17,19.084733333333332,240.35443055555555,3.4345833333333333,1080.0,432.0,10094.0,1,6,0,26.317944444444453,21.7174,0
2008-06-18,31.560133333333333,239.73986805555555,5.711388888888889,7549.0,3040.0,12687.0,2,6,0,24.120755555555565,19.084733333333332,0
2008-06-19,26.468033333333334,239.2726875,4.737916666666667,3411.0,1514.0,10911.0,3,6,0,25.704300000000007,31.560133333333333,0
2008-06-20,27.935066666666668,239.9391875,5.008194444444444,2948.0,2935.0,12417.0,4,6,0,28.65441111111112,26.468033333333334,0
2008-06-21,28.904233333333334,239.46340972222222,5.134166666666666,940.0,5823.0,12828.0,5,6,1,27.76911111111112,27.935066666666668,0
2008-06-22,26.106933333333334,239.04411805555557,4.674027777777778,4705.0,1175.0,10652.0,6,6,1,27.648744444444457,28.904233333333334,0
2008-06-23,20.863266666666668,238.93765277777777,3.7919444444444443,2600.0,581.0,10124.0,0,6,0,25.291477777777786,26.106933333333334,0
2008-06-24,29.240866666666665,237.91538888888888,5.262222222222222,2779.0,3489.0,14271.0,1,6,0,25.403688888888897,20.863266666666668,0
2008-06-25,21.0295,238.89490277777776,3.9109722222222225,2773.0,569.0,9402.0,2,6,0,23.711211111111123,29.240866666666665,0
2008-06-26,17.60033333333333,239.3514027777778,3.2111111111111112,921.0,572.0,8971.0,3,6,0,22.623566666666676,21.0295,0
2008-06-27,29.252533333333332,238.9349861111111,5.236666666666666,4159.0,2372.0,10163.0,4,6,0,22.62745555555556,17.60033333333333,0
2008-06-28,20.14666666666667,239.14238194444445,3.6859722222222224,0.0,2000.0,7932.0,5,6,1,22.333177777777788,29.252533333333332,0
2008-06-29,12.4892,240.16064583333335,2.3311111111111114,955.0,535.0,3896.0,6,6,1,20.629466666666676,20.14666666666667,0
2008-06-30,13.403266666666667,240.37611805555554,2.4791666666666665,0.0,521.0,6819.0,0,6,0,15.34637777777779,12.4892,0
2008-07-01,20.254,239.5402916666667,3.74,3465.0,587.0,8390.0,1,7,0,15.382155555555565,13.403266666666667,0
2008-07-02,19.120033333333332,238.96197916666668,3.569583333333333,962.0,650.0,7002.0,2,7,0,17.592433333333343,20.254,0
2008-07-03,18.306,239.63549305555554,3.3431944444444444,958.0,2569.0,7410.0,3,7,0,19.226677777777784,19.120033333333332,0
2008-07-04,15.700333333333333,240.1796527777778,2.8283333333333336,0.0,589.0,8302.0,4,7,0,17.7087888888889,18.306,0
2008-07-05,24.4848,239.56477083333334,4.386527777777778,1875.0,6754.0,8365.0,5,7,1,19.497044444444455,15.700333333333333,0
2008-07-06,30.0844,240.59022916666666,5.359444444444445,4258.0,5230.0,7536.0,6,7,1,23.423177777777784,24.4848,0
2008-07-07,16.389833333333332,239.63371527777778,2.968611111111111,2171.0,592.0,7149.0,0,7,0,23.653011111111123,30.0844,0
2008-07-08,18.770233333333334,239.700625,3.371388888888889,991.0,503.0,7592.0,1,7,0,21.74815555555556,16.389833333333332,0
2008-07-09,15.321966666666667,240.3295763888889,2.7752777777777777,951.0,499.0,7352.0,2,7,0,16.827344444444453,18.770233333333334,0
2008-07-10,20.8546,239.86775694444444,3.7434722222222225,982.0,552.0,8186.0,3,7,0,18.31560000000001,15.321966666666667,0
2008-07-11,20.9036,239.5169097222222,3.782222222222222,724.0,558.0,9251.0,4,7,0,19.026722222222233,20.8546,0
2008-07-12,22.14753333333333,240.05927777777777,4.050416666666667,4436.0,2617.0,7231.0,5,7,1,21.30191111111112,20.9036,0
2008-07-13,20.8959,240.29121696801113,3.769123783031989,1671.0,3164.0,7056.0,6,7,1,21.31567777777779,22.14753333333333,0
2008-07-14,18.965433333333333,240.4941875,3.431666666666667,2564.0,1995.0,6436.0,0,7,0,20.669622222222234,20.8959,1
2008-07-15,19.264333333333333,239.78144444444447,3.435694444444444,968.0,552.0,8585.0,1,7,0,19.708555555555566,18.965433333333333,0
2008-07-16,17.951033333333335,240.59338194444442,3.2368055555555557,1537.0,2799.0,4978.0,2,7,0,18.726933333333342,19.264333333333333,0
2008-07-17,21.985366666666668,239.91703472222224,4.026666666666666,1122.0,723.0,8280.0,3,7,0,19.733577777777786,17.951033333333335,0
2008-07-18,21.0264,239.5771875,3.736944444444444,1143.0,552.0,9260.0,4,7,0,20.320933333333343,21.985366666666668,0
2008-07-19,22.400233333333333,239.15111805555554,4.019722222222222,2941.0,3146.0,7676.0,5,7,1,21.804000000000013,21.0264,0
2008-07-20,15.692233333333332,239.77769444444445,2.836388888888889,1943.0,1076.0,5457.0,6,7,1,19.7062888888889,22.400233333333333,0
2008-07-21,19.274633333333334,239.10169444444443,3.482083333333333,1698.0,431.0,9189.0,0,7,0,19.122366666666675,15.692233333333332,0
2008-07-22,12.337366666666666,239.67030555555556,2.272638888888889,0.0,430.0,4886.0,1,7,0,15.768077777777789,19.274633333333334,0
2008-07-23,15.7105,240.09611805555554,2.8494444444444444,1233.0,454.0,6325.0,2,7,0,15.774166666666675,12.337366666666666,0
2008-07-24,18.224166666666665,239.8837638888889,3.2215277777777778,837.0,476.0,8344.0,3,7,0,15.42401111111112,15.7105,0
2008-07-25,14.425566666666667,239.0572152777778,2.618333333333333,1168.0,492.0,6731.0,4,7,0,16.120077777777787,18.224166666666665,0
2008-07-26,13.594733333333334,240.02869444444445,2.4944444444444445,0.0,948.0,6243.0,5,7,1,15.414822222222233,14.425566666666667,0
2008-07-27,19.123266666666666,238.4711597222222,3.5125,1063.0,858.0,8385.0,6,7,1,15.71452222222223,13.594733333333334,0
2008-07-28,13.7634,239.99369444444443,2.5743055555555556,0.0,509.0,5963.0,0,7,0,15.493800000000007,19.123266666666666,0
2008-07-29,19.442633333333333,240.24888194444446,3.6408333333333336,1571.0,530.0,5802.0,1,7,0,17.443100000000012,13.7634,0
2008-07-30,21.665133333333333,239.08559027777778,4.065138888888889,2548.0,773.0,6278.0,2,7,0,18.2903888888889,19.442633333333333,0
2008-07-31,23.210633333333334,240.09567361111112,4.231805555555556,1533.0,2808.0,7588.0,3,7,0,21.439466666666675,21.665133333333333,0
2008-08-01,12.326266666666667,239.8054375,2.3279166666666664,586.0,1150.0,5091.0,4,8,0,19.067344444444455,23.210633333333334,0
2008-08-02,8.4296,239.12872916666666,1.5879166666666666,0.0,504.0,3803.0,5,8,1,14.65550000000001,12.326266666666667,0
2008-08-03,8.413033333333333,237.0544375,1.5766666666666667,0.0,499.0,3926.0,6,8,1,9.722966666666677,8.4296,0
2008-08-04,18.765333333333334,237.86346073662267,3.4172341904100065,596.0,4677.0,4410.0,0,8,0,11.869322222222232,8.413033333333333,0
2008-08-05,13.7853,238.73645833333333,2.5059722222222223,635.0,509.0,7118.0,1,8,0,13.654555555555566,18.765333333333334,0
2008-08-06,5.4352,240.56582638888887,1.0904166666666666,0.0,513.0,2215.0,2,8,0,12.661944444444453,13.7853,0
2008-08-07,5.5814,239.3123263888889,1.1206944444444444,0.0,526.0,2357.0,3,8,0,8.26730000000001,5.4352,0
2008-08-08,5.036666666666666,239.45654166666665,1.0055555555555555,0.0,481.0,1980.0,4,8,0,5.351088888888898,5.5814,0
2008-08-09,5.982066666666666,240.71045833333332,1.1602777777777777,0.0,489.0,1902.0,5,8,1,5.533377777777787,5.036666666666666,0
2008-08-10,5.8672,240.2648888888889,1.1225,0.0,464.0,1905.0,6,8,1,5.628644444444454,5.982066666666666,0
2008-08-11,6.1986,240.7183263888889,1.1706944444444445,0.0,489.0,1880.0,0,8,0,6.015955555555565,5.8672,0
2008-08-12,4.8164,240.04828472222223,0.9534722222222223,0.0,462.0,1844.0,1,8,0,5.627400000000009,6.1986,0
2008-08-13,4.709733333333333,240.87151388888887,0.9315277777777778,0.0,451.0,1789.0,2,8,0,5.241577777777787,4.8164,0
2008-08-14,4.5043,241.14088194444443,0.885,0.0,441.0,1641.0,3,8,0,4.67681111111112,4.709733333333333,0
2008-08-15,4.5609,241.15816666666666,0.8959722222222223,0.0,439.0,1691.0,4,8,0,4.591644444444454,4.5043,1
2008-08-16,4.580233333333333,242.09534722222222,0.8994444444444445,0.0,442.0,1688.0,5,8,1,4.548477777777787,4.5609,0
2008-08-17,4.579933333333333,241.18345138888887,0.8977777777777778,0.0,445.0,1710.0,6,8,1,4.573688888888898,4.580233333333333,0
2008-08-18,4.562633333333333,241.35584027777776,0.8943055555555556,0.0,440.0,1719.0,0,8,0,4.574266666666676,4.579933333333333,0
2008-08-19,4.5782,240.8947361111111,0.9033333333333333,0.0,442.0,1697.0,1,8,0,4.5735888888888985,4.562633333333333,0
2008-08-20,4.4745333333333335,241.54370833333334,0.8833333333333333,0.0,437.0,1626.0,2,8,0,4.538455555555565,4.5782,0
2008-08-21,4.354966666666667,240.29566666666668,0.8497222222222222,0.0,432.0,1577.0,3,8,0,4.469233333333343,4.4745333333333335,0
2008-08-22,4.452066666666667,240.88224305555556,0.8720833333333333,0.0,438.0,1614.0,4,8,0,4.427188888888899,4.354966666666667,0
2008-08-23,4.244033333333333,242.14265972222222,0.8308333333333334,0.0,419.0,1485.0,5,8,1,4.3503555555555655,4.452066666666667,0
2008-08-24,4.245266666666667,241.61341666666667,0.8263888888888888,0.0,404.0,1523.0,6,8,1,4.313788888888898,4.244033333333333,0
2008-08-25,4.171633333333333,241.47397222222224,0.8083333333333333,0.0,422.0,1436.0,0,8,0,4.22031111111112,4.245266666666667,0
2008-08-26,4.2927333333333335,241.11954861111113,0.8372222222222222,0.0,420.0,1533.0,1,8,0,4.236544444444454,4.171633333333333,0
2008-08-27,4.3019,240.57646527777777,0.8331944444444445,0.0,399.0,1539.0,2,8,0,4.255422222222232,4.2927333333333335,0
2008-08-28,4.470766666666667,240.54265277777776,0.875,0.0,432.0,1631.0,3,8,0,4.355133333333343,4.3019,0
2008-08-29,4.4597999999999995,240.33545138888888,0.875,0.0,430.0,1599.0,4,8,0,4.410822222222232,4.470766666666667,0
2008-08-30,4.507066666666667,240.51399305555557,0.88625,0.0,435.0,1619.0,5,8,1,4.479211111111121,4.4597999999999995,0
2008-08-31,25.010233333333332,240.01763724808896,4.450312717164698,2056.0,3733.0,12117.0,6,8,1,11.32570000000001,4.507066666666667,0
